Keuwl Accelerometer Data File
2022-11-29 11-54-06

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
46.9701080,6.740582,-6.288338,1.414158,9.326225,81.278458,316.987976
46.9712830,6.733403,-6.305088,1.409373,9.331622,81.313271,316.881500
46.9724579,6.704689,-6.319445,1.406980,9.320291,81.317505,316.694275
46.9736328,6.690332,-6.343373,1.402194,9.325506,81.352142,316.524872
46.9748077,6.683154,-6.379265,1.390230,9.343036,81.442696,316.332703
46.9759789,6.668797,-6.415157,1.373480,9.354867,81.557320,316.110565
46.9771538,6.652047,-6.446264,1.363909,9.362922,81.623848,315.900085
46.9783287,6.630512,-6.465407,1.354338,9.359455,81.679939,315.722321
46.9794998,6.611369,-6.489335,1.344766,9.361094,81.740608,315.533691
46.9806747,6.592227,-6.510870,1.337588,9.361518,81.785378,315.355743
46.9818459,6.577869,-6.527620,1.323231,9.361043,81.873734,315.219696
46.9830246,6.563512,-6.556334,1.301695,9.368011,82.012840,315.031342
46.9841957,6.537191,-6.587441,1.287339,9.369445,82.102722,314.780640
46.9853706,6.525228,-6.608976,1.277767,9.374959,82.166443,314.634674
46.9865456,6.518049,-6.628119,1.258625,9.380888,82.289429,314.520294
46.9877167,6.510870,-6.640083,1.244268,9.382448,82.379181,314.437073
46.9888916,6.508478,-6.647261,1.227518,9.383665,82.483345,314.395599
46.9900627,6.496513,-6.664011,1.191626,9.382627,82.703537,314.270813
46.9912415,6.474978,-6.683154,1.172483,9.378944,82.818535,314.093597
46.9924164,6.465407,-6.695118,1.172483,9.380875,82.820023,314.000031
46.9935875,6.472585,-6.704689,1.172483,9.392653,82.829071,313.990906
46.9947624,6.474978,-6.716653,1.162912,9.401656,82.894760,313.950439
46.9959335,6.477371,-6.728617,1.143769,9.409507,83.018166,313.910065
46.9971085,6.470192,-6.731010,1.124627,9.403972,83.131523,313.868134
46.9982796,6.451050,-6.735796,1.110270,9.392533,83.211327,313.763000
46.9994583,6.451050,-6.750153,1.100698,9.401710,83.276718,313.702057
47.0006332,6.458228,-6.769295,1.091127,9.419269,83.347931,313.652832
47.0018044,6.446264,-6.783652,1.074377,9.419477,83.450638,313.539154
47.0029793,6.443871,-6.788438,1.060020,9.419661,83.538658,313.508362
47.0041504,6.455835,-6.783652,1.055235,9.423867,83.570839,313.581604
47.0053253,6.458228,-6.788438,1.050449,9.428417,83.603218,313.572052
47.0065002,6.453443,-6.793223,1.038485,9.427261,83.675598,313.530670
47.0076714,6.451050,-6.793223,1.024128,9.424052,83.761246,313.520050
47.0088501,6.453443,-6.795616,1.012164,9.426123,83.835777,313.520599
47.0100212,6.465407,-6.802795,1.000200,9.438215,83.916748,313.543365
47.0111961,6.477371,-6.800402,0.981057,9.442683,84.036438,313.606354
47.0123711,6.491728,-6.790831,0.957129,9.443199,84.182716,313.710022
47.0135422,6.489335,-6.788438,0.949951,9.439108,84.223984,313.709534
47.0147171,6.482157,-6.778867,0.945165,9.426808,84.245651,313.718231
47.0158882,6.496513,-6.762117,0.926022,9.422761,84.360153,313.852386
47.0170670,6.510870,-6.750153,0.897308,9.421314,84.534729,313.966278
47.0182381,6.510870,-6.747760,0.868595,9.416907,84.707642,313.976410
47.0194130,6.522834,-6.731010,0.839881,9.410593,84.879631,314.100128
47.0205879,6.530013,-6.714260,0.811167,9.401082,85.050110,314.202972
47.0217590,6.539584,-6.697511,0.792024,9.394154,85.163635,314.316467
47.0229340,6.561120,-6.685546,0.772882,9.399051,85.283257,314.461823
47.0241051,6.577869,-6.683154,0.753739,9.407498,85.404472,314.545105
47.0252800,6.592227,-6.666404,0.732204,9.403963,85.534363,314.679443
47.0264549,6.601798,-6.637690,0.698704,9.387803,85.731712,314.844666
47.0276299,6.616155,-6.625726,0.665205,9.387025,85.936371,314.958588
47.0288048,6.635297,-6.628119,0.636491,9.400226,86.117523,315.031006
47.0299759,6.644868,-6.618547,0.605384,9.398188,86.306740,315.113708
47.0311508,6.668797,-6.601798,0.564706,9.400823,86.556175,315.289276
47.0323257,6.695118,-6.601798,0.526421,9.417296,86.795532,315.402100
47.0334969,6.714260,-6.608976,0.497707,9.434382,86.975983,315.452759
47.0346756,6.740582,-6.604190,0.461815,9.447965,87.198280,315.585571
47.0358467,6.764510,-6.601798,0.437887,9.462244,87.347565,315.697449
47.0370216,6.788438,-6.613762,0.423530,9.487050,87.441299,315.746704
47.0381927,6.812366,-6.630512,0.392423,9.514516,87.636185,315.775055
47.0393677,6.836294,-6.637690,0.363709,9.535520,87.814064,315.844482
47.0405426,6.874579,-6.640083,0.339781,9.563786,87.963974,315.994049
47.0417137,6.941578,-6.644868,0.301496,9.614087,88.202919,316.251068
47.0428886,7.027720,-6.656833,0.256032,9.683378,88.484901,316.552490
47.0440636,7.109076,-6.664011,0.253639,9.747427,88.508926,316.850830
47.0452385,7.152147,-6.680761,0.284746,9.791162,88.333496,316.951721
47.0464134,7.176075,-6.721439,0.303888,9.836978,88.229713,316.873688
47.0475845,7.204789,-6.766902,0.291924,9.888638,88.308311,316.795105
47.0487595,7.245467,-6.809973,0.258425,9.946824,88.511253,316.774689
