Keuwl Accelerometer Data File
2022-12-12 11-25-12

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
20.1608105,-2.555535,-5.871987,-3.337988,7.221714,117.530159,246.480942
20.1619987,-2.402394,-5.843273,-3.261417,7.110005,117.303772,247.650558
20.1631832,-2.254039,-5.824131,-3.177669,7.007051,116.968201,248.842697
20.1643715,-2.110470,-5.807381,-3.093920,6.910289,116.597916,250.028275
20.1655579,-1.969293,-5.790631,-3.000600,6.812717,116.132019,251.217728
20.1667461,-1.825724,-5.764310,-2.900101,6.706051,115.623802,252.425507
20.1679306,-1.684547,-5.735596,-2.804388,6.602981,115.132660,253.632462
20.1691189,-1.531407,-5.706882,-2.723032,6.506044,114.742371,254.978912
20.1703053,-1.368695,-5.661418,-2.641676,6.395580,114.396400,256.409058
20.1714935,-1.220340,-5.632705,-2.550749,6.302611,113.873146,257.775665
20.1726780,-1.074377,-5.613562,-2.469393,6.226096,113.367035,259.165222
20.1738663,-0.914058,-5.582455,-2.402394,6.145796,113.010536,260.701050
20.1750546,-0.753739,-5.548956,-2.335395,6.067380,112.638145,262.264618
20.1762409,-0.602991,-5.508278,-2.258825,5.983896,112.177917,263.752716
20.1774273,-0.437887,-5.467600,-2.177469,5.901505,111.652008,265.421082
20.1786137,-0.270389,-5.434100,-2.096113,5.830630,111.069504,267.151428
20.1798019,-0.112463,-5.398208,-2.029114,5.768067,110.596474,268.806519
20.1809864,0.045464,-5.357530,-1.959722,5.704885,110.091263,270.486206
20.1821747,0.198604,-5.312066,-1.873580,5.636292,109.415337,272.141144
20.1833611,0.351745,-5.268995,-1.792224,5.576567,108.746696,273.819244
20.1845493,0.514457,-5.225924,-1.720439,5.525836,108.140282,275.622253
20.1857338,0.679562,-5.187640,-1.655833,5.487731,107.561760,277.463043
20.1869221,0.859023,-5.149354,-1.596013,5.459032,106.999413,279.470947
20.1881104,1.052842,-5.111069,-1.533799,5.439122,106.379242,281.639679
20.1892967,1.241875,-5.070391,-1.473979,5.424365,105.767418,283.762360
20.1904831,1.421337,-5.024928,-1.409373,5.408921,105.103554,285.793945
20.1916695,1.617548,-4.984250,-1.354338,5.412341,104.491203,287.979889
20.1928577,1.820938,-4.945964,-1.306481,5.430034,103.922119,290.212006
20.1940441,2.017149,-4.905286,-1.256232,5.450582,103.325134,292.353424
20.1952305,2.215754,-4.869394,-1.217947,5.486708,102.825432,294.467285
20.1964169,2.416751,-4.835895,-1.189233,5.535417,102.406181,296.553711
20.1976051,2.605784,-4.788038,-1.174876,5.576356,102.162720,298.556274
20.1987915,2.770889,-4.730610,-1.165305,5.604858,101.999886,300.359039
20.1999779,2.914458,-4.670790,-1.165305,5.627457,101.950981,301.963165
20.2011662,3.038885,-4.589434,-1.172483,5.627827,102.024902,303.510468
20.2023525,3.158526,-4.486542,-1.172483,5.610710,102.062134,305.145538
20.2035408,3.273381,-4.374080,-1.174876,5.588196,102.136559,306.809662
20.2047253,3.347559,-4.249653,-1.186840,5.538437,102.373962,308.228394
20.2059135,3.383451,-4.113262,-1.210768,5.461926,102.807388,309.439728
20.2070999,3.409772,-3.962514,-1.227518,5.369811,103.214432,310.712219
20.2082863,3.428915,-3.811766,-1.249053,5.277040,103.691605,311.973297
20.2094727,3.462414,-3.665804,-1.270589,5.200080,104.142845,313.365631
20.2106609,3.493521,-3.510271,-1.287339,5.117023,104.571007,314.862976
20.2118473,3.534199,-3.354737,-1.301695,5.043732,104.956276,316.492249
20.2130337,3.589234,-3.199204,-1.328017,4.988099,105.440468,318.288330
20.2142200,3.646662,-3.048456,-1.359123,4.943525,105.957840,320.105804
20.2154083,3.711268,-2.895315,-1.385444,4.906712,106.400925,322.040710
20.2165966,3.778267,-2.734996,-1.418944,4.875337,106.920547,324.100128
20.2177811,3.852444,-2.584249,-1.464407,4.864582,107.519753,326.145996
20.2189693,3.957729,-2.435894,-1.521835,4.890110,108.131966,328.388641
20.2201557,4.077370,-2.270789,-1.567299,4.923195,108.563164,330.885468
20.2213440,4.199404,-2.093720,-1.598405,4.957172,108.810730,333.500275
20.2225285,4.338187,-1.916651,-1.629512,5.014851,108.961777,336.163727
20.2237167,4.493721,-1.734796,-1.655833,5.093607,108.970467,338.890961
20.2249031,4.663611,-1.529014,-1.672583,5.185045,108.818924,341.847717
20.2260914,4.845466,-1.306481,-1.691726,5.295976,108.628822,344.910217
20.2272758,5.051249,-1.079163,-1.713261,5.441964,108.350189,347.940460
20.2284641,5.268995,-0.844666,-1.718047,5.606020,107.846298,350.892487
20.2296524,5.477171,-0.605384,-1.710868,5.770005,107.248146,353.692780
20.2308369,5.709275,-0.356531,-1.698904,5.967345,106.540924,356.426666
20.2320251,5.955736,-0.090927,-1.677369,6.188103,105.727562,359.125336
20.2332115,6.214160,0.184247,-1.634298,6.428115,104.728683,1.698299
20.2343998,6.467800,0.476172,-1.591227,6.677662,103.785698,4.210628
20.2355843,6.707082,0.782453,-1.555335,6.929376,102.970848,6.654089
20.2367725,6.946364,1.100698,-1.512264,7.193779,102.135147,9.004044
20.2379589,7.178468,1.457229,-1.471586,7.471243,101.359634,11.475114
20.2391472,7.415358,1.835295,-1.428515,7.771518,100.592003,13.901307
20.2403316,7.664211,2.199004,-1.375873,8.091277,99.790375,16.009167
20.2415199,7.927422,2.555535,-1.299303,8.429885,98.866371,17.867579
20.2427082,8.209774,2.926422,-1.189233,8.796512,97.769821,19.618908
20.2438946,8.520842,3.297310,-1.057628,9.197585,96.603027,21.154940
20.2450809,8.872586,3.658626,-0.909273,9.640285,95.412186,22.408884
20.2462673,9.257831,4.024728,-0.744168,10.122235,94.216080,23.496401
20.2474556,9.667004,4.393222,-0.547956,10.632573,92.954086,24.439680
