Keuwl Accelerometer Data File
2022-11-29 11-52-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
5.1050158,7.566000,-0.267000,-0.271950,7.575593,92.057259,357.978912
5.1251144,7.635000,-0.832050,0.145950,7.681591,88.911316,353.780548
5.1452127,8.248051,-1.812000,1.150050,8.522694,82.244865,347.609619
5.1653109,9.979951,-1.807050,2.701950,10.495970,75.082535,349.736755
5.1854095,11.554050,-1.587000,2.766000,11.986051,76.657692,352.179108
5.2055078,11.875051,-1.968000,2.038050,12.208338,80.390099,350.590149
5.2256064,11.616000,-2.542050,2.184000,12.089803,79.592491,347.655975
5.2457051,11.803051,-2.458050,3.034050,12.432196,75.874428,348.235992
5.2658033,12.205050,-1.714050,3.553950,12.826994,73.914703,352.005798
5.2859015,11.920051,-0.789000,3.339000,12.403994,74.384079,356.213074
5.3060002,10.993051,0.100950,2.766000,11.336142,75.877350,0.526137
5.3260989,9.820050,0.277950,2.104950,10.046963,77.906296,1.621286
5.3461967,9.379050,-0.099000,1.629000,9.519980,80.147415,359.395233
5.3662953,9.811951,-0.418050,1.104000,9.882710,83.586090,357.560333
5.3863940,10.918950,-0.127950,0.850050,10.952736,85.548752,359.328644
5.4064927,11.772000,0.100950,0.903000,11.807014,85.613739,0.491324
5.4265904,11.350051,0.015000,1.324050,11.427030,83.346191,0.075721
5.4466891,10.392000,-0.007950,1.918050,10.567528,79.542618,359.956177
5.4667878,9.465000,0.331050,2.155050,9.712881,77.180786,2.003174
5.4868860,8.440050,0.549000,2.172000,8.732321,75.597557,3.721676
5.5069842,7.578001,0.448050,2.316000,7.936668,73.033638,3.383679
5.5270829,7.180050,0.151050,2.248950,7.525537,72.611908,1.205180
5.5471816,7.120050,-0.123000,1.878000,7.364586,75.226166,359.010315
5.5672798,7.528050,-0.507000,1.453950,7.683916,79.092735,356.147064
5.5873780,8.389951,-0.816000,1.612050,8.582298,79.173576,354.444916
