Keuwl Accelerometer Data File
2022-11-28 17-05-31

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
3.3561888,13.302001,-8.515050,0.592050,15.805058,87.853226,327.375336
3.3762856,14.023050,-8.380950,0.726000,16.352777,87.455452,329.135132
3.3963828,14.884951,-7.093050,0.481050,16.495590,88.328880,334.521027
3.4164793,15.108001,-6.064950,0.297000,16.282614,88.954849,338.127533
3.4365764,14.835001,-6.778950,0.093000,16.310736,89.673309,335.441650
3.4566734,13.398001,-8.080050,0.109950,15.646269,89.597366,328.906708
3.4767702,11.664001,-8.707050,-0.030000,14.555498,90.118088,323.259064
3.4968672,10.323001,-8.250000,-0.435000,13.221803,91.885384,321.368622
3.5169640,9.937051,-7.411050,-0.765000,12.419898,93.531349,323.284424
3.5370610,10.087951,-6.814950,-0.916050,12.208581,94.303139,325.958862
3.5571580,9.391050,-6.168000,-0.576000,11.250237,92.934769,326.703278
3.5772548,8.008950,-5.586000,-0.355950,9.771049,92.087692,325.105408
3.5973518,6.816000,-5.131050,-0.564000,8.550066,93.782227,323.027740
3.6174486,5.965950,-5.002050,-0.688950,7.815864,95.057053,320.022430
3.6375456,5.221050,-4.930050,-0.447000,7.194760,93.561996,316.642029
3.6576424,4.596000,-4.722000,-0.330000,6.597682,92.866989,314.225281
3.6777394,3.897000,-4.465950,-0.532950,5.951080,95.138016,311.108032
3.6978364,3.133050,-4.282950,-0.661950,5.347695,97.110443,306.186096
3.7179329,2.613000,-4.213950,-0.448950,4.978624,95.173706,301.802368
3.7380300,2.401950,-4.039050,-0.130950,4.701110,91.596184,300.739197
3.7581270,2.467050,-3.781050,-0.229050,4.520525,92.904358,303.123535
3.7782238,2.878950,-3.757050,-0.571050,4.767586,96.879265,307.462189
3.7983208,3.334050,-4.248000,-0.931050,5.479804,99.782341,308.126648
3.8184178,3.825000,-5.208000,-0.958950,6.532494,98.441353,306.295319
3.8385146,4.543050,-6.192000,-0.478050,7.694719,93.561913,306.267365
3.8586116,6.388050,-6.561000,0.061950,9.157388,89.612389,314.234802
3.8787084,9.340950,-6.894001,0.033000,11.609551,89.837135,323.571167
3.8988054,12.016050,-8.082001,-0.351000,14.485420,91.388489,326.075195
3.9189022,13.125001,-8.724000,-1.431000,15.824715,95.188240,326.388580
3.9389989,12.567000,-8.029051,-2.635950,15.144088,100.023849,327.425507
3.9590960,12.109051,-6.973050,-2.562000,14.206209,100.389778,330.064331
3.9791927,12.682051,-5.617950,-1.390950,13.940248,95.726471,336.107391
3.9992898,13.525051,-4.648050,-0.979050,14.334919,93.916252,341.034088
4.0193868,13.635000,-4.462950,-1.390950,14.414087,95.537621,341.875916
4.0394835,12.223950,-4.722000,-1.920000,13.244193,98.335495,338.878906
4.0595803,10.222051,-4.660050,-2.305050,11.468202,101.595146,335.492615
4.0796771,8.947950,-4.369950,-2.157000,10.188961,102.221977,333.970306
4.0997744,8.470950,-3.787950,-1.678050,9.429815,100.250465,335.907257
4.1198711,8.782950,-3.073950,-1.306950,9.396675,97.994987,340.710419
4.1399679,9.175051,-2.206950,-1.054950,9.495531,96.378708,346.475128
4.1600647,8.977051,-1.648950,-0.832950,9.165167,95.214355,349.591644
4.1801615,8.457001,-1.540950,-0.706050,8.625189,94.695435,349.673431
4.2002587,7.780951,-1.492950,-1.105950,7.999701,97.946533,349.138519
4.2203555,7.408051,-1.477050,-1.354950,7.674424,100.169106,348.723969
4.2404523,7.486950,-1.672950,-1.096050,7.749485,98.130905,347.404236
4.2605491,7.876950,-1.927050,-0.670050,8.136881,94.723503,346.252930
4.2806463,8.377951,-2.169000,-0.423000,8.664499,92.798286,345.485168
4.3007431,8.725050,-2.374950,-0.283950,9.046962,91.798592,344.773041
4.3208399,8.749050,-2.334000,-0.037050,9.055099,90.234436,345.062958
4.3409371,8.914050,-2.367000,0.340050,9.229226,87.888466,345.129089
4.3610334,9.433950,-2.526000,0.511950,9.779682,86.999290,345.010315
4.3811307,10.417951,-3.100050,0.382950,10.876151,87.982193,343.428680
4.4012275,10.854000,-3.855000,0.265950,11.521331,88.677307,340.446564
4.4213243,11.103001,-4.573050,0.085950,12.008197,89.589897,337.614441
4.4414210,12.121051,-5.340000,-0.358050,13.250045,91.548470,336.223816
4.4615183,13.150950,-5.895000,-0.733950,14.430426,92.915398,335.855377
4.4816151,13.627951,-6.103951,-0.763050,14.951973,92.925270,335.872437
4.5017123,14.368051,-6.882000,-0.811050,15.951821,92.914391,334.406525
4.5218086,14.535001,-7.546051,-0.607050,16.388338,92.122810,332.563293
4.5419059,14.670001,-7.411050,-0.103950,16.436039,90.362373,333.197815
4.5620022,15.193951,-6.846000,0.043050,16.665104,89.851990,335.744904
4.5820994,15.273001,-6.717000,-0.337050,16.688208,91.157272,336.260315
4.6021962,14.650051,-8.080050,-1.066950,16.764534,93.648956,331.121613
4.6222935,13.354951,-9.142950,-1.237050,16.232021,94.370773,325.604004
4.6423903,11.920051,-8.929951,-0.610050,14.906502,92.345490,323.161133
4.6624870,10.972051,-8.130000,-0.567000,13.667636,92.377586,323.462524
