Keuwl Accelerometer Data File
2022-11-29 12-10-09

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
6.8434849,12.520950,-7.795050,0.016950,14.749146,89.934158,328.095245
6.8635831,12.852000,-7.713000,0.108000,14.989194,89.587166,329.030334
6.8836818,12.535951,-8.383950,-0.516000,15.089961,91.959610,326.225677
6.9037800,12.070951,-10.546050,-1.762050,16.125502,96.273293,318.857208
6.9238787,11.376000,-11.217001,-1.800000,16.077143,96.428322,315.403229
6.9439769,11.364000,-9.984000,-1.132050,15.169124,94.279884,318.698639
6.9640751,12.730051,-9.624001,-0.919050,15.985001,93.296013,322.910492
6.9841738,13.870050,-11.410951,-0.994950,17.988274,93.170708,320.555725
7.0042720,13.231951,-13.557001,-0.574050,18.952740,91.735672,314.304810
7.0243707,11.757001,-14.902950,0.811950,18.999586,87.550713,308.270050
7.0444689,10.785001,-14.161051,2.172000,17.932350,83.043144,307.292755
7.0645676,10.501950,-12.453001,2.196000,16.437475,82.322495,310.141846
7.0846658,10.162050,-11.148001,0.726000,15.102061,87.244560,312.350983
7.1047640,9.379050,-10.399950,-0.744000,14.024232,93.041031,312.045288
7.1248627,8.275050,-9.984000,-1.228050,13.025544,95.409889,309.652985
7.1449609,7.312050,-9.888000,-1.390950,12.376323,96.452988,306.482452
7.1650596,6.331950,-9.715051,-0.538050,11.608846,92.656509,303.094971
7.1851578,5.578050,-9.390000,0.445050,10.930911,87.666565,300.712067
7.2052560,5.037000,-8.896050,0.793050,10.253780,85.564186,299.518829
7.2253547,4.378050,-8.371950,0.865050,9.487106,84.768410,297.606995
7.2454529,3.655050,-7.929000,0.855000,8.772655,84.406960,294.748383
7.2655511,2.725950,-7.378050,1.071000,7.938103,82.246071,290.277649
7.2856498,2.152950,-6.822001,1.123050,7.241279,81.077980,287.515137
7.3057485,1.981050,-6.463050,1.027050,6.837427,81.360901,287.041321
7.3258467,2.179050,-6.472950,0.523950,6.849954,85.613182,288.605255
