Keuwl Accelerometer Data File
2022-11-27 15-50-59

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.5277327,-1.301695,4.503292,8.678768,9.863826,28.374737,106.122162
0.5289207,-1.306481,4.510471,8.662018,9.853009,28.463116,106.153931
0.5301086,-1.308874,4.517649,8.650054,9.846103,28.534975,106.157600
0.5312965,-1.311267,4.522435,8.638090,9.838112,28.595192,106.169365
0.5324844,-1.311267,4.527220,8.623733,9.827711,28.658773,106.153160
0.5336723,-1.308874,4.527220,8.609376,9.814796,28.695566,106.125221
0.5348603,-1.306481,4.524827,8.595019,9.800781,28.720671,106.105339
0.5360482,-1.304088,4.520042,8.575876,9.781466,28.747530,106.093506
0.5372362,-1.301695,4.517649,8.556734,9.763261,28.786312,106.073570
0.5384241,-1.299303,4.517649,8.535198,9.744073,28.843882,106.045547
0.5396119,-1.294517,4.520042,8.516056,9.727783,28.903324,105.981445
0.5407999,-1.289731,4.522435,8.499306,9.713600,28.956175,105.917366
0.5419878,-1.284946,4.527220,8.480164,9.698453,29.027945,105.845352
0.5431758,-1.275374,4.532006,8.461020,9.682693,29.093275,105.717400
0.5443637,-1.270589,4.536792,8.437093,9.663405,29.179422,105.645607
0.5455516,-1.265803,4.539185,8.413164,9.643018,29.254019,105.581734
0.5467395,-1.263410,4.543970,8.386844,9.622007,29.351227,105.538116
0.5479274,-1.261018,4.548756,8.365308,9.605192,29.434837,105.494576
0.5491154,-1.258625,4.551149,8.343773,9.587264,29.506758,105.458832
0.5503033,-1.256232,4.555934,8.324630,9.572571,29.583902,105.415413
0.5514912,-1.256232,4.560720,8.307880,9.560291,29.657516,105.400002
0.5526792,-1.258625,4.560720,8.295917,9.550212,29.696350,105.427940
0.5538670,-1.256232,4.563113,8.288737,9.544804,29.726398,105.392311
0.5550550,-1.258625,4.565506,8.279166,9.537954,29.770262,105.412537
0.5562429,-1.256232,4.565506,8.269595,9.529332,29.795523,105.384628
0.5574308,-1.256232,4.565506,8.262417,9.523103,29.816978,105.384628
0.5586187,-1.256232,4.567898,8.260024,9.522175,29.836184,105.376945
0.5598066,-1.256232,4.567898,8.260024,9.522175,29.836184,105.376945
0.5609946,-1.253839,4.567898,8.257631,9.519784,29.840040,105.349045
