Keuwl Accelerometer Data File
2022-12-12 11-09-35

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
45.7300911,-1.031307,-4.101298,-1.797010,4.594941,113.021996,255.885132
45.7312737,-0.940379,-4.053442,-1.744368,4.511931,112.743866,256.938690
45.7324600,-0.854238,-4.017549,-1.689333,4.441201,112.357063,257.996155
45.7336502,-0.753739,-3.984050,-1.639084,4.373485,112.010559,259.286865
45.7348366,-0.643669,-3.943372,-1.598405,4.303416,111.803658,260.729462
45.7360229,-0.524028,-3.909872,-1.550549,4.238621,111.457718,262.366302
45.7372093,-0.397209,-3.873980,-1.502693,4.174156,111.100143,264.145782
45.7383957,-0.263211,-3.850052,-1.459622,4.125854,110.718353,266.089020
45.7395859,-0.119641,-3.818945,-1.409373,4.072466,110.247337,268.205597
45.7407722,0.021535,-3.771089,-1.371087,4.012661,109.979889,270.327179
45.7419548,0.167498,-3.725625,-1.342373,3.963622,109.796074,272.574188
45.7431450,0.323031,-3.682554,-1.304088,3.919974,109.431389,275.013123
45.7443314,0.476172,-3.646662,-1.261018,3.887808,108.926308,277.439453
45.7455177,0.638884,-3.615555,-1.220340,3.869062,108.385551,280.020966
45.7467079,0.806381,-3.586841,-1.196411,3.866145,108.026596,282.670380
45.7478905,0.966700,-3.553342,-1.179662,3.866827,107.762512,285.219208
45.7490807,1.117448,-3.507878,-1.155733,3.858707,107.428360,287.669495
45.7502670,1.251446,-3.462414,-1.138984,3.853792,107.190445,289.871765
45.7514534,1.380659,-3.421736,-1.124627,3.857368,106.950951,291.973907
45.7526398,1.519442,-3.381058,-1.103091,3.867437,106.572319,294.199066
45.7538261,1.651048,-3.352345,-1.083949,3.890902,106.175797,296.220490
45.7550125,1.780260,-3.314059,-1.067199,3.910400,105.837677,298.243988
45.7562027,1.909472,-3.263810,-1.055235,3.925820,105.592484,300.329498
45.7573891,2.029114,-3.218346,-1.043271,3.945056,105.334282,302.230743
45.7585716,2.146362,-3.170490,-1.031307,3.965157,105.075531,304.097260
45.7597618,2.263610,-3.127419,-1.016950,3.992351,104.757263,305.896820
45.7609482,2.397608,-3.067599,-1.009771,4.022229,104.539520,308.010864
45.7621384,2.536392,-2.991028,-1.007378,4.048993,104.406349,310.297943
45.7633209,2.679961,-2.904887,-0.993021,4.075126,104.103760,312.693695
45.7645073,2.837888,-2.809174,-0.985843,4.113022,103.868141,315.291321
45.7656975,2.991028,-2.703890,-0.997807,4.153659,103.899734,317.886414
45.7668839,3.156133,-2.584249,-1.004985,4.201132,103.840378,320.689301
45.7680702,3.340380,-2.455036,-1.012164,4.267296,103.720802,323.685699
45.7692566,3.519842,-2.316252,-1.019342,4.335133,103.599594,326.652863
45.7704430,3.692125,-2.165504,-1.033699,4.403378,103.576973,329.607544
45.7716331,3.866802,-2.002793,-1.055235,4.480720,103.621429,332.618317
45.7728195,4.034299,-1.820938,-1.079163,4.555872,103.702049,335.707275
45.7740021,4.197011,-1.615155,-1.112663,4.632671,103.897003,338.951538
45.7751923,4.362116,-1.385444,-1.150948,4.719342,104.115585,342.379730
45.7763786,4.517649,-1.148555,-1.182054,4.808907,104.229424,345.735474
45.7775650,4.658826,-0.916451,-1.213161,4.900643,104.332664,348.871277
45.7787552,4.795217,-0.655633,-1.241875,4.996620,104.391312,352.214417
45.7799377,4.934000,-0.366102,-1.256232,5.104558,104.246849,355.756439
45.7811241,5.094319,-0.071785,-1.272982,5.251450,104.028572,359.192688
45.7823143,5.257031,0.229711,-1.292124,5.418370,103.796318,2.502002
45.7835007,5.431707,0.547956,-1.299303,5.611763,103.387283,5.760570
45.7846870,5.625526,0.882952,-1.299303,5.840747,102.853264,8.920057
45.7858734,5.850451,1.217947,-1.301695,6.116011,102.288490,11.759867
45.7870598,6.094519,1.576870,-1.299303,6.427897,101.661835,14.506347
45.7882500,6.345766,1.947758,-1.277767,6.759822,100.895821,17.063250
45.7894363,6.611369,2.318645,-1.249053,7.116632,100.108444,19.326063
45.7906189,6.891329,2.701497,-1.227518,7.503020,99.416100,21.405870
45.7918091,7.171289,3.091527,-1.213161,7.902955,98.830231,23.320765
45.7929955,7.439286,3.486343,-1.194018,8.302002,98.269127,25.109640
45.7941856,7.714460,3.900301,-1.174876,8.723851,97.739769,26.820391
45.7953682,7.994421,4.319045,-1.155733,9.159729,97.248642,28.380466
45.7965546,8.281559,4.744967,-1.143769,9.612864,96.833427,29.810804
45.7977448,8.587840,5.185246,-1.134198,10.095751,96.450462,31.123135
45.7989311,8.903693,5.630311,-1.119841,10.593876,96.067871,32.307495
45.8001175,9.221938,6.080163,-1.112663,11.101826,95.752037,33.397465
45.8013039,9.521041,6.532406,-1.117448,11.600484,95.527740,34.454102
45.8024902,9.798609,6.982256,-1.134198,12.085157,95.385162,35.472775
45.8036766,10.068997,7.427321,-1.167697,12.566357,95.331757,36.414066
45.8048668,10.320244,7.874779,-1.213161,13.038073,95.338959,37.345150
45.8060493,10.561919,8.307880,-1.263410,13.497082,95.371101,38.188171
45.8072395,10.801202,8.714660,-1.318445,13.940931,95.426781,38.897392
45.8084259,11.030912,9.102298,-1.387837,14.368679,95.542709,39.528179
