"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.293980571E1,-1.278293014E0,3.366779685E-1,4.437125623E-1
6.294986571E1,-1.348680854E0,3.215884864E-1,3.783948123E-1
6.295992671E1,-1.388174176E0,2.727354467E-1,3.133803904E-1
6.296998771E1,-1.387158751E0,2.055428177E-1,2.090017647E-1
6.298004771E1,-1.371069908E0,6.706616376E-3,1.016290411E-1
6.299010871E1,-1.391355038E0,-2.472814471E-1,-1.714122482E-3
6.300016871E1,-1.407385826E0,-4.616695642E-1,-1.180328876E-1
6.301022971E1,-1.338334918E0,-5.372860432E-1,-2.401244491E-1
6.302028971E1,-1.190813184E0,-4.333534539E-1,-3.544591963E-1
6.303035071E1,-9.706289172E-1,-1.770641208E-1,-4.538454413E-1
6.304041071E1,-7.378913760E-1,1.114744991E-1,-4.876783788E-1
6.305047171E1,-5.968751311E-1,4.583227336E-1,-4.094184637E-1
6.306053271E1,-6.093581319E-1,7.717188001E-1,-3.145179152E-1
6.307059271E1,-7.041397691E-1,9.184677601E-1,-2.815636992E-1
6.308065371E1,-7.969917655E-1,8.833533525E-1,-2.648976743E-1
6.309071371E1,-8.595238328E-1,7.202064991E-1,-2.494848967E-1
6.310077471E1,-8.654909134E-1,4.674302042E-1,-2.507005334E-1
6.311083471E1,-8.007556200E-1,2.099621743E-1,-2.568244636E-1
6.312089571E1,-6.532502770E-1,6.200090982E-3,-2.911548913E-1
6.313095571E1,-4.462566078E-1,-1.347391903E-1,-3.440439403E-1
6.314101671E1,-2.255661488E-1,-2.015102506E-1,-4.274916053E-1
6.315107771E1,4.438624904E-2,-1.704497933E-1,-4.931060374E-1
6.316113771E1,3.491863310E-1,-7.266536355E-2,-4.878899455E-1
6.317119871E1,6.421170235E-1,5.100251734E-2,-4.085226953E-1
6.318125871E1,8.980436325E-1,1.624882966E-1,-2.911036611E-1
6.319131971E1,1.065694928E0,2.215004861E-1,-2.122211009E-1
6.320137971E1,1.109400272E0,2.148482949E-1,-1.336767823E-1
6.321144071E1,1.024772763E0,1.809430718E-1,-2.714234218E-2
6.322150071E1,8.646792769E-1,1.311079115E-1,7.661813498E-2
6.323156171E1,6.555737257E-1,6.523650140E-2,1.736048758E-1
6.324162271E1,4.022440910E-1,-2.781078219E-2,3.006685972E-1
6.325168271E1,1.325681359E-1,-1.625235975E-1,4.388421774E-1
6.326174371E1,-1.210688576E-1,-3.043613434E-1,5.541548729E-1
6.327180371E1,-3.089103997E-1,-4.165757596E-1,6.218420863E-1
6.328186471E1,-3.998134434E-1,-5.111536384E-1,6.374433041E-1
6.329192471E1,-4.293796122E-1,-5.685995817E-1,6.357433796E-1
6.330198571E1,-4.423423409E-1,-5.988178253E-1,6.124847531E-1
6.331204671E1,-4.362176061E-1,-6.038016677E-1,5.794444680E-1
6.332210671E1,-4.168159962E-1,-5.605396032E-1,5.774006844E-1
6.333216771E1,-4.053620100E-1,-5.319484472E-1,5.860221386E-1
6.334222771E1,-4.114768505E-1,-5.151101351E-1,5.790976286E-1
6.335228871E1,-4.413402081E-1,-4.946804941E-1,5.535741448E-1
6.336234871E1,-4.627585709E-1,-4.633897841E-1,5.228430629E-1
6.337240971E1,-4.654766023E-1,-4.326339960E-1,4.725902379E-1
6.338246971E1,-4.362873733E-1,-4.192491174E-1,4.213019609E-1
6.339253071E1,-3.711856008E-1,-4.518206418E-1,3.636280298E-1
6.340259171E1,-2.809226215E-1,-4.877108335E-1,2.947227657E-1
6.341265171E1,-1.876094341E-1,-4.950656891E-1,2.178674042E-1
6.342271271E1,-1.050856411E-1,-4.973513782E-1,1.539705992E-1
6.343277271E1,-5.240432173E-2,-4.890026450E-1,1.013119146E-1
6.344283371E1,-1.475147158E-2,-4.426712692E-1,7.082229853E-2
6.345289371E1,2.490779012E-2,-3.878926933E-1,5.096390843E-2
6.346295471E1,7.659292966E-2,-3.650892079E-1,2.617851831E-2
6.347301571E1,1.165097207E-1,-3.454627991E-1,7.439718116E-3
6.348307571E1,1.624310315E-1,-3.363626301E-1,1.341686584E-2
6.349313671E1,1.830537617E-1,-3.374840915E-1,2.673453465E-2
6.350319671E1,1.587115824E-1,-3.202137053E-1,5.636952072E-2
6.351325771E1,9.145691246E-2,-2.936604023E-1,9.885865450E-2
6.352331771E1,-3.300839663E-2,-2.921612561E-1,1.444616765E-1
6.353337871E1,-1.774952710E-1,-3.219836056E-1,1.636923701E-1
6.354343904E1,-3.130140007E-1,-3.447402716E-1,1.715393364E-1
6.355350004E1,-3.715364337E-1,-3.838325441E-1,1.606808305E-1
6.356356104E1,-3.164725304E-1,-4.213646650E-1,1.118395850E-1
6.357362104E1,-1.693901420E-1,-4.665273428E-1,4.232281819E-2
6.358368204E1,2.503488958E-2,-5.663304925E-1,3.423573449E-3
6.359374204E1,1.991374493E-1,-6.558489203E-1,1.226500235E-2
6.360380304E1,3.038890064E-1,-6.523138881E-1,3.865523636E-2
6.361386304E1,3.238965273E-1,-5.772920847E-1,7.353439182E-2
6.362392404E1,2.531889677E-1,-4.251272678E-1,1.010294929E-1
6.363398404E1,1.163679957E-1,-1.821178198E-1,4.476195946E-2
6.364404504E1,-3.304628655E-2,4.427528474E-4,-1.265029758E-1
6.365410604E1,-2.017242461E-1,-1.412500441E-2,-3.006337881E-1
6.366416604E1,-3.945882022E-1,-1.753145158E-1,-4.774365127E-1
6.367422704E1,-6.033036113E-1,-2.739995122E-1,-6.192631721E-1
6.368428704E1,-6.973692775E-1,-2.450157255E-1,-6.659078002E-1
6.369434804E1,-6.708604693E-1,-1.979595274E-1,-6.390767694E-1
6.370440804E1,-5.983560085E-1,-1.621695906E-1,-5.719214678E-1
6.371446904E1,-5.283929110E-1,-1.489145011E-1,-4.991921186E-1
6.372453004E1,-4.884220660E-1,-1.505865306E-1,-4.774414301E-1
6.373459004E1,-4.380180240E-1,-1.535138786E-1,-5.028618574E-1
6.374465104E1,-3.283061683E-1,-1.071857959E-1,-5.087665915E-1
6.375471104E1,-1.544616818E-1,-2.643410116E-3,-5.171190500E-1
6.376477204E1,8.019999601E-3,9.925793856E-2,-5.395134091E-1
6.377483204E1,6.790810078E-2,1.200628206E-1,-5.325582623E-1
6.378489304E1,2.063317224E-2,8.178438991E-2,-4.953237772E-1
6.379495304E1,-8.512414992E-2,3.850695491E-2,-4.450182319E-1
6.380501404E1,-2.159469426E-1,1.209388953E-2,-4.096226394E-1
6.381507504E1,-3.489950001E-1,5.606695078E-3,-3.856784403E-1
6.382513504E1,-4.340597093E-1,2.468241379E-2,-3.439834118E-1
6.383519604E1,-4.738270938E-1,3.893405199E-2,-2.897268236E-1
6.384525604E1,-4.849376082E-1,8.606816083E-2,-2.297535539E-1
6.385531704E1,-4.601568878E-1,9.923270345E-2,-1.646978557E-1
6.386537704E1,-4.152103066E-1,8.267045021E-2,-1.225914210E-1
6.387543804E1,-3.726769686E-1,9.517265856E-2,-9.261887521E-2
6.388549904E1,-3.378896713E-1,1.210490838E-1,-4.054410011E-2
6.389555904E1,-3.206568956E-1,1.465323418E-1,4.608320445E-2
6.390562004E1,-3.604741991E-1,1.253747493E-1,1.346497685E-1
6.391568004E1,-4.675686955E-1,4.509961978E-2,2.133749425E-1
6.392574104E1,-5.979498029E-1,-6.691391021E-2,2.792139947E-1
6.393580104E1,-7.178962231E-1,-1.708419025E-1,3.375550807E-1
6.394586204E1,-8.108649850E-1,-2.762339115E-1,3.872944713E-1
6.395592204E1,-8.652831912E-1,-3.451562524E-1,4.445068836E-1
6.396598304E1,-8.836452961E-1,-3.735666275E-1,5.226898193E-1
6.397604404E1,-8.732839823E-1,-3.875924349E-1,6.096667647E-1
6.398610404E1,-8.460272551E-1,-3.360346556E-1,7.030814886E-1
6.399616504E1,-8.072372675E-1,-2.369475067E-1,7.460303307E-1
6.400622504E1,-7.643643022E-1,-1.201644167E-1,7.561758757E-1
6.401628604E1,-7.242533565E-1,-1.809451170E-2,7.495419383E-1
6.402634604E1,-7.029435039E-1,3.199027479E-2,7.301473022E-1
6.403640704E1,-6.947417259E-1,4.886220023E-2,7.249016762E-1
6.404646804E1,-7.189139128E-1,2.492503822E-2,7.353098392E-1
6.405652804E1,-7.832342982E-1,-4.205026850E-2,7.658421993E-1
6.406658904E1,-8.818263412E-1,-1.348776966E-1,7.941431403E-1
6.407664904E1,-9.710182548E-1,-2.166207582E-1,7.982542515E-1
6.408671004E1,-1.005426288E0,-2.458308190E-1,7.996107936E-1
6.409677004E1,-9.852555394E-1,-2.307674587E-1,7.888969183E-1
6.410683104E1,-9.323508143E-1,-2.093405873E-1,7.696615458E-1
6.411689104E1,-8.536701202E-1,-1.915309578E-1,7.547283769E-1
6.412695204E1,-7.662655711E-1,-1.838836223E-1,7.430835962E-1
6.413701304E1,-7.037239075E-1,-1.504806578E-1,7.343939543E-1
6.414707304E1,-6.961281300E-1,-1.285039485E-1,7.253091931E-1
6.415713404E1,-7.706803679E-1,-1.063770801E-1,7.294262052E-1
6.416719404E1,-8.692544103E-1,-8.618601412E-2,7.481836081E-1
6.417725504E1,-9.627718329E-1,-9.166680276E-2,7.507575750E-1
6.418731504E1,-1.022439003E0,-1.005840153E-1,7.287251949E-1
6.419737604E1,-1.058996201E0,-7.607787848E-2,6.856967807E-1
6.420743704E1,-1.056059480E0,-1.025041100E-2,6.340253949E-1
6.421749704E1,-1.038477540E0,6.606966257E-2,6.050009131E-1
6.422755804E1,-1.064068556E0,1.211920232E-1,5.968015194E-1
6.423761804E1,-1.126636028E0,1.443460733E-1,5.879177451E-1
6.424767904E1,-1.212858558E0,1.313089877E-1,5.474023223E-1
6.425773904E1,-1.310081005E0,7.006586343E-2,4.688723683E-1
6.426780004E1,-1.389027476E0,-1.623990387E-2,3.661751449E-1
6.427786104E1,-1.392860293E0,-8.289483190E-2,2.405876517E-1
6.428792104E1,-1.309322834E0,-8.289812505E-2,1.238046214E-1
6.429798204E1,-1.173931956E0,-3.606403992E-2,5.637072399E-2
6.430804204E1,-1.040651679E0,6.873344537E-3,5.634212494E-2
6.431810304E1,-9.661962986E-1,3.171185032E-2,9.569779038E-2
6.432816304E1,-9.461305737E-1,2.751781233E-2,1.529013664E-1
6.433822404E1,-9.999642372E-1,2.597397752E-2,1.969625652E-1
6.434828404E1,-1.098019600E0,6.032491103E-2,1.901428550E-1
6.435834504E1,-1.172727704E0,1.078410298E-1,1.376687288E-1
6.436840604E1,-1.196516156E0,1.107429862E-1,4.144034535E-2
6.437846604E1,-1.156723142E0,5.575616658E-2,-9.599954635E-2
6.438852704E1,-1.052592039E0,-3.382134810E-2,-2.441786677E-1
6.439858704E1,-9.211492538E-1,-1.315681487E-1,-3.348409235E-1
6.440864804E1,-8.175552487E-1,-1.948122382E-1,-3.404751122E-1
6.441870804E1,-7.579601407E-1,-2.335337996E-1,-2.870388031E-1
6.442876904E1,-8.058496714E-1,-3.291113675E-1,-2.631334364E-1
6.443883004E1,-9.560272098E-1,-4.557417631E-1,-2.304673642E-1
6.444889004E1,-1.142778754E0,-5.937047005E-1,-2.187194675E-1
6.445895104E1,-1.280749083E0,-7.168031931E-1,-2.370848954E-1
6.446901104E1,-1.335638881E0,-7.506316304E-1,-2.612669170E-1
6.447907204E1,-1.296218753E0,-6.456772685E-1,-2.878119946E-1
6.448913204E1,-1.159312367E0,-4.259250462E-1,-3.167253733E-1
6.449919304E1,-9.568474889E-1,-1.489040703E-1,-3.331312537E-1
6.450925404E1,-7.289101481E-1,1.085505486E-1,-3.175951838E-1
6.451931404E1,-5.046650767E-1,3.046899736E-1,-2.944509983E-1
6.452937504E1,-3.151353300E-1,4.075580537E-1,-2.798503935E-1
6.453943504E1,-2.147701085E-1,4.101162851E-1,-2.574276328E-1
6.454949554E1,-1.922879666E-1,3.576437533E-1,-2.144652605E-1
6.455955554E1,-2.166564167E-1,2.894484401E-1,-1.997235864E-1
6.456961654E1,-2.262458056E-1,2.061031461E-1,-2.266831398E-1
6.457967654E1,-1.854693592E-1,1.345908791E-1,-2.648816407E-1
6.458973754E1,-1.165996715E-1,8.324501663E-2,-2.736346424E-1
6.459979854E1,-2.699122205E-2,5.067268759E-2,-2.614996731E-1
6.460985854E1,7.146476209E-2,3.907612339E-2,-1.809394509E-1
6.461991954E1,1.626625806E-1,4.965846241E-2,-4.651426524E-2
6.462997954E1,2.046558112E-1,5.323650315E-2,9.852603823E-2
6.464004054E1,1.830463856E-1,3.167395294E-2,2.202482224E-1
6.465010054E1,1.290221959E-1,5.385037977E-3,2.858772874E-1
6.466016154E1,7.808098942E-2,-5.955907330E-2,3.322367966E-1
6.467022254E1,4.582492635E-2,-1.449170560E-1,3.966198862E-1
6.468028254E1,5.842407420E-2,-2.740870416E-1,4.466058314E-1
6.469034354E1,1.060095280E-1,-4.314633012E-1,4.741518795E-1
6.470040354E1,1.882838905E-1,-5.323960781E-1,5.088922977E-1
6.471046454E1,3.036186993E-1,-5.633476973E-1,5.186094046E-1
6.472052454E1,4.363434613E-1,-5.439859629E-1,4.988831282E-1
6.473058554E1,5.656507015E-1,-4.888620079E-1,4.778050482E-1
6.474064654E1,6.706205606E-1,-3.954292536E-1,4.902878106E-1
6.475070654E1,7.410760522E-1,-2.810057402E-1,5.176689029E-1
6.476076754E1,7.893772721E-1,-1.787507534E-1,5.362390876E-1
6.477082754E1,8.106782436E-1,-1.020776853E-1,5.475973487E-1
6.478088854E1,8.137403131E-1,-4.945122823E-2,5.373106003E-1
6.479094854E1,7.782821059E-1,-2.770982869E-2,5.107969642E-1
6.480100954E1,7.138423920E-1,-5.230172724E-2,4.695075750E-1
6.481107054E1,6.489893198E-1,-1.313138157E-1,4.230320454E-1
6.482113054E1,6.024830937E-1,-2.107319385E-1,3.744791746E-1
6.483119154E1,5.957813263E-1,-2.595012188E-1,3.188539743E-1
6.484125154E1,6.090973616E-1,-2.890785635E-1,2.534818649E-1
6.485131254E1,6.117189527E-1,-2.911127210E-1,2.134225070E-1
6.486137254E1,5.846399069E-1,-2.791828215E-1,1.832789928E-1
6.487143354E1,5.368448496E-1,-2.905445397E-1,1.447044760E-1
6.488149454E1,4.901177883E-1,-2.690309882E-1,1.031370610E-1
6.489155454E1,4.777091742E-1,-1.634057909E-1,7.897230983E-2
6.490161554E1,4.827388227E-1,-3.908517212E-2,1.261672527E-1
6.491167554E1,4.904762506E-1,1.051416323E-1,2.257017195E-1
6.492173654E1,4.432483017E-1,2.148111314E-1,2.980635166E-1
6.493179654E1,3.441978395E-1,2.385996431E-1,3.410056829E-1
6.494185754E1,2.204548717E-1,1.766153723E-1,3.689968586E-1
6.495191854E1,9.150637686E-2,9.946943074E-2,3.812461495E-1
6.496197854E1,-2.464073151E-2,-1.497619040E-2,3.790911138E-1
6.497203954E1,-1.230850294E-1,-1.731720567E-1,3.781237006E-1
6.498209954E1,-2.081945986E-1,-3.258193731E-1,3.907553554E-1
6.499216054E1,-2.797467411E-1,-3.949745297E-1,4.349117279E-1
6.500222054E1,-3.526467681E-1,-3.397515118E-1,4.916306436E-1
6.501228154E1,-4.671074450E-1,-1.486147940E-1,5.498502254E-1
6.502234254E1,-6.129637361E-1,8.782703429E-2,5.868111849E-1
6.503240254E1,-7.858503461E-1,2.405477464E-1,5.539513230E-1
6.504246354E1,-9.585376978E-1,2.487154007E-1,4.431289732E-1
6.505252354E1,-1.070515513E0,1.016098037E-1,2.752223909E-1
6.506258454E1,-1.125384927E0,-1.420473307E-1,1.066083461E-1
6.507264454E1,-1.207215309E0,-4.012281299E-1,-1.185014844E-2
6.508270554E1,-1.326390743E0,-6.166768074E-1,-9.117719531E-2
6.509276554E1,-1.447459459E0,-6.998311281E-1,-1.499964893E-1
6.510282654E1,-1.549144626E0,-6.810787320E-1,-1.547449082E-1
6.511288754E1,-1.672077775E0,-5.813570619E-1,-1.285395622E-1
6.512294754E1,-1.790338397E0,-4.176277816E-1,-1.336949021E-1
6.513300854E1,-1.862023354E0,-3.478048742E-1,-1.682808995E-1
6.514306854E1,-1.883189440E0,-2.696160674E-1,-2.247676104E-1
6.515312954E1,-1.809088349E0,-1.880966723E-1,-2.733124793E-1
6.516319054E1,-1.688129544E0,-1.281917989E-1,-3.062706888E-1
6.517325054E1,-1.588937521E0,-7.246548682E-2,-3.202205002E-1
6.518331154E1,-1.533301950E0,-2.743356675E-2,-3.124081194E-1
6.519337154E1,-1.534581900E0,-2.305496112E-2,-2.994899750E-1
6.520343254E1,-1.590468049E0,-6.112378463E-2,-2.709107995E-1
6.521349254E1,-1.698297143E0,-1.249271259E-1,-2.286489904E-1
6.522355354E1,-1.807881951E0,-1.868136525E-1,-1.824910790E-1
6.523361454E1,-1.884856820E0,-2.334169596E-1,-1.338256001E-1
6.524367454E1,-1.921416879E0,-2.523539066E-1,-6.795710325E-2
6.525373554E1,-1.934921861E0,-2.481852323E-1,6.644266658E-3
6.526379554E1,-1.950553775E0,-2.419587672E-1,9.865009040E-2
6.527385654E1,-1.973311186E0,-2.655234635E-1,2.157167345E-1
6.528391654E1,-1.981598973E0,-2.785210311E-1,3.328902125E-1
6.529397754E1,-1.896947861E0,-1.558492035E-1,4.071092606E-1
6.530403854E1,-1.630985856E0,1.883164346E-1,4.081412554E-1
6.531409854E1,-1.252919793E0,4.683881998E-1,3.751545250E-1
6.532415954E1,-1.018981338E0,5.497195721E-1,3.695733547E-1
6.533421954E1,-1.071065903E0,4.545903802E-1,4.414092600E-1
6.534428054E1,-1.402481079E0,2.496899217E-1,5.755563974E-1
6.535434054E1,-1.872394681E0,1.111248322E-2,6.723624468E-1
6.536440154E1,-2.329042435E0,-2.078070790E-1,7.271047831E-1
6.537446254E1,-2.583865881E0,-3.357175887E-1,7.792026401E-1
6.538452254E1,-2.526801586E0,-3.223077655E-1,7.865143418E-1
6.539458354E1,-2.230373621E0,-3.131877780E-1,7.641190290E-1
6.540464354E1,-1.815048695E0,-3.611387908E-1,7.087782621E-1
6.541470454E1,-1.396438479E0,-4.139926434E-1,6.293320060E-1
6.542476454E1,-1.012268424E0,-4.291279316E-1,5.417339802E-1
6.543482554E1,-6.886221766E-1,-3.634129167E-1,4.639278352E-1
6.544488654E1,-4.683177471E-1,-2.550725937E-1,4.164431393E-1
6.545494654E1,-3.330631852E-1,-1.304863244E-1,3.878564835E-1
6.546500754E1,-2.700738311E-1,2.389703877E-3,3.714543581E-1
6.547506754E1,-2.675579488E-1,1.725257486E-1,3.762381673E-1
6.548512854E1,-3.091591895E-1,3.209695518E-1,3.844167590E-1
6.549518854E1,-3.533052206E-1,3.648187220E-1,4.018673003E-1
6.550524954E1,-3.674828410E-1,3.289887905E-1,4.233661890E-1
6.551531054E1,-3.979188800E-1,2.544468939E-1,4.565291703E-1
6.552537054E1,-4.628560841E-1,1.641894281E-1,5.138641000E-1
6.553543154E1,-5.463172793E-1,3.672907129E-2,5.541214347E-1
6.554549217E1,-6.388964653E-1,-4.693333432E-2,5.596022010E-1
6.555555317E1,-7.090479732E-1,-9.016125649E-2,5.236974955E-1
6.556561317E1,-7.331857681E-1,-1.033761278E-1,4.761531651E-1
6.557567417E1,-7.000156045E-1,-1.016615182E-1,4.382954538E-1
6.558573517E1,-6.070891619E-1,-6.088239700E-2,4.092174470E-1
6.559579517E1,-5.073119402E-1,3.235176951E-2,3.410350680E-1
6.560585617E1,-4.320920408E-1,1.389301419E-1,2.425484508E-1
6.561591617E1,-3.796122968E-1,1.938210130E-1,1.662635058E-1
6.562597717E1,-3.531276882E-1,1.898664832E-1,6.876065582E-2
6.563603717E1,-3.247680664E-1,1.238580495E-1,-4.488926381E-2
6.564609817E1,-2.423823625E-1,6.413373351E-2,-1.442632526E-1
6.565615917E1,-8.644442260E-2,9.332366288E-3,-2.102426887E-1
6.566621917E1,8.161808550E-2,-5.335098878E-2,-2.827331424E-1
6.567628017E1,2.233887166E-1,-1.537804157E-1,-3.557880819E-1
6.568634017E1,3.344987333E-1,-2.808454037E-1,-4.169161618E-1
6.569640117E1,3.893252611E-1,-4.295808375E-1,-4.591602683E-1
6.570646217E1,3.575833142E-1,-5.114735961E-1,-4.636247754E-1
6.571652217E1,2.766390443E-1,-6.080974936E-1,-4.482843280E-1
6.572658317E1,1.020701528E-1,-6.798462272E-1,-4.292911887E-1
6.573664317E1,-1.044132411E-1,-6.227211356E-1,-3.442119956E-1
6.574670417E1,-2.638273835E-1,-5.145129561E-1,-2.437642068E-1
6.575676417E1,-3.727504909E-1,-3.632571995E-1,-1.420311332E-1
6.576682517E1,-3.858204782E-1,-2.421286255E-1,-3.901501000E-2
6.577688617E1,-3.404913545E-1,-1.649658382E-1,4.537589476E-2
6.578694617E1,-2.951020300E-1,-1.566376090E-1,9.409976006E-2
6.579700717E1,-2.782477140E-1,-1.739584655E-1,1.237607375E-1
6.580706717E1,-3.120956719E-1,-2.167038023E-1,1.380430013E-1
6.581712817E1,-3.736630082E-1,-2.794963717E-1,1.614655703E-1
6.582718817E1,-4.509306252E-1,-3.117784262E-1,2.060181350E-1
6.583724917E1,-5.118420124E-1,-3.053652644E-1,2.838063836E-1
6.584731017E1,-5.347347856E-1,-2.719969451E-1,3.886872828E-1
6.585737017E1,-5.139297247E-1,-1.957863420E-1,4.841388762E-1
6.586743117E1,-4.257436395E-1,-7.092642784E-2,5.401789546E-1
6.587749117E1,-3.253965080E-1,9.294822812E-3,5.076065660E-1
6.588755217E1,-2.444196343E-1,2.049554512E-2,4.708909094E-1
6.589761317E1,-1.918952018E-1,-5.432854220E-2,4.593783915E-1
6.590767317E1,-1.692751199E-1,-1.586072743E-1,4.254976511E-1
6.591773417E1,-1.741067171E-1,-2.481460720E-1,3.918821514E-1
6.592779417E1,-1.954104006E-1,-3.009546697E-1,3.503378928E-1
6.593785517E1,-1.874693185E-1,-3.400903642E-1,3.000008762E-1
6.594791517E1,-1.346391290E-1,-3.375129402E-1,2.669259906E-1
6.595797617E1,-4.828709736E-2,-2.909733653E-1,2.411105782E-1
6.596803717E1,3.974608704E-2,-2.145744711E-1,2.265598774E-1
6.597809717E1,9.333093464E-2,-1.300971657E-1,2.331011891E-1
6.598815817E1,9.219722450E-2,-5.615050346E-2,2.305059433E-1
6.599821817E1,6.870145351E-2,-4.605065286E-2,2.100733966E-1
6.600827917E1,4.417560622E-2,-6.165837497E-2,1.631429195E-1
6.601834017E1,2.530076355E-2,-9.089694172E-2,1.298348457E-1
6.602840017E1,3.436589986E-2,-1.391907036E-1,9.677437693E-2
6.603846117E1,3.536526859E-2,-1.656265110E-1,7.124726474E-2
6.604852117E1,2.202709392E-2,-1.665743291E-1,6.857238710E-2
6.605858217E1,1.415333478E-3,-1.411658973E-1,6.227011606E-2
6.606864217E1,-3.252052888E-2,-9.995002300E-2,5.971507728E-2
6.607870317E1,-7.897510380E-2,-6.650142372E-2,9.497278929E-2
6.608876417E1,-1.266174465E-1,-1.059694737E-1,1.880563945E-1
6.609882417E1,-1.815453321E-1,-2.061037719E-1,2.792072296E-1
6.610888517E1,-2.663654089E-1,-3.368865550E-1,3.561992049E-1
6.611894517E1,-3.862767220E-1,-4.666506946E-1,4.179106355E-1
6.612900617E1,-5.242998600E-1,-5.987374187E-1,4.788687825E-1
6.613906617E1,-6.157725453E-1,-7.044175267E-1,5.356638432E-1
6.614912717E1,-6.432097554E-1,-7.619639039E-1,5.840764046E-1
6.615918817E1,-6.330937147E-1,-7.449236512E-1,6.212981343E-1
6.616924817E1,-6.113636494E-1,-6.900705099E-1,6.246542335E-1
6.617930917E1,-5.877586007E-1,-6.449868083E-1,5.837993622E-1
6.618936917E1,-5.525377989E-1,-5.969271660E-1,5.719807744E-1
6.619943017E1,-4.990176558E-1,-5.575292706E-1,5.959915519E-1
6.620949117E1,-4.393463433E-1,-4.984316230E-1,6.397385001E-1
6.621955117E1,-4.322647452E-1,-4.233503640E-1,6.539265513E-1
6.622961217E1,-4.454668164E-1,-4.009627700E-1,6.153435111E-1
6.623967217E1,-4.580990374E-1,-4.241909683E-1,5.450593233E-1
6.624973317E1,-4.425464571E-1,-4.076018929E-1,4.554378092E-1
6.625979317E1,-3.830796182E-1,-2.804119289E-1,3.638438284E-1
6.626985417E1,-3.154361248E-1,-1.193649992E-1,2.521630824E-1
6.627991517E1,-3.075068593E-1,6.732808799E-2,1.355396807E-1
6.628997517E1,-3.969477713E-1,3.267695308E-1,-1.500375755E-2
6.630003617E1,-5.088073015E-1,5.968480706E-1,-2.463459373E-1
6.631009617E1,-5.479938388E-1,8.254961967E-1,-5.568162203E-1
6.632015717E1,-4.753334820E-1,1.054651856E0,-8.897582293E-1
6.633021817E1,-3.469707370E-1,1.229113936E0,-1.140753508E0
6.634027817E1,-2.258572727E-1,1.347778797E0,-1.185062885E0
6.635033917E1,-1.887035221E-1,1.335535169E0,-1.014004111E0
6.636039917E1,-2.771908045E-1,1.165954471E0,-7.677934170E-1
6.637046017E1,-4.585496783E-1,8.638855219E-1,-5.351071954E-1
6.638052017E1,-6.573881507E-1,4.626504779E-1,-3.592512906E-1
6.639058117E1,-7.769986987E-1,1.072535850E-2,-2.645553946E-1
6.640064217E1,-7.512170076E-1,-3.882983327E-1,-2.357161939E-1
6.641070217E1,-5.669981837E-1,-5.693890452E-1,-2.576284111E-1
6.642076317E1,-2.817976773E-1,-5.600306988E-1,-2.959772944E-1
6.643082317E1,2.288473025E-2,-4.797371924E-1,-3.051441610E-1
6.644088417E1,2.812972367E-1,-3.249947131E-1,-2.824769318E-1
6.645094517E1,4.683752358E-1,-1.688248068E-1,-2.372380942E-1
6.646100517E1,5.614333749E-1,-4.109105840E-2,-1.598000973E-1
6.647106617E1,5.574955940E-1,5.471482873E-2,-5.941569433E-2
6.648112617E1,4.921269119E-1,1.447874308E-1,4.370382801E-2
6.649118717E1,4.023501575E-1,2.287206799E-1,1.308768094E-1
6.650124817E1,3.315232992E-1,2.750636637E-1,2.172141671E-1
6.651130817E1,2.195488214E-1,2.132815123E-1,3.454402983E-1
6.652136917E1,-1.671151444E-2,5.295429379E-2,4.937066138E-1
6.653142917E1,-3.694341481E-1,-1.554260701E-1,5.944005251E-1
6.654149017E1,-8.328691125E-1,-3.409192264E-1,6.696988344E-1
6.655154954E1,-1.414853215E0,-4.487008154E-1,7.431094050E-1
6.656161054E1,-1.993369102E0,-4.069097340E-1,8.339413404E-1
6.657167154E1,-2.395900011E0,-1.646177322E-1,9.033151269E-1
6.658173154E1,-2.533618689E0,2.117127776E-1,9.269838333E-1
6.659179254E1,-2.437492847E0,6.752830744E-1,8.766301274E-1
6.660185254E1,-2.208819866E0,1.137914181E0,7.532532811E-1
6.661191354E1,-1.907005906E0,1.496316314E0,6.166576147E-1
6.662197454E1,-1.594750524E0,1.664004087E0,5.323870182E-1
6.663203454E1,-1.345895410E0,1.631096363E0,5.654600263E-1
6.664209554E1,-1.184383631E0,1.401605964E0,6.847319603E-1
6.665215554E1,-1.110192776E0,1.042142034E0,8.344151378E-1
6.666221654E1,-1.115577579E0,6.172724366E-1,9.509864450E-1
6.667227754E1,-1.165019751E0,2.189439386E-1,9.713100791E-1
6.668233754E1,-1.243110299E0,-1.315061897E-1,8.623423576E-1
6.669239854E1,-1.323062420E0,-3.792326450E-1,6.773778200E-1
6.670245854E1,-1.387964010E0,-5.163156986E-1,5.080819130E-1
6.671251954E1,-1.416393518E0,-6.082935333E-1,4.080296457E-1
6.672257954E1,-1.413609505E0,-6.788775921E-1,3.710343838E-1
6.673264054E1,-1.432758331E0,-6.863706112E-1,3.899023533E-1
6.674270154E1,-1.492149234E0,-6.469272971E-1,4.277413785E-1
6.675276154E1,-1.576994658E0,-6.037180424E-1,4.532893598E-1
6.676282254E1,-1.676218033E0,-5.118157864E-1,4.551534951E-1
6.677288254E1,-1.764277339E0,-4.028320909E-1,4.599282742E-1
6.678294354E1,-1.806748748E0,-3.300836384E-1,4.922965467E-1
